0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,4,0,0,0,4,9,2,2,0,0,0,0,0,5,2,6,0.0,22167818.0,303800000.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,3,0,0,0,10,6,5,1,0,0,0,0,0,4,7,0,2919079.419148312,20299287.0,213300000.0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,3,9,2,3,0,0,0,0,0,7,2,7,2919079.419148312,24198032.0,151900000.0
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,0,0,7,7,3,3,0,0,0,0,0,6,6,1,0.0,24198032.0,273100000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,2927707073.6654134,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,6,7,1736918242.217765,20299287.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,4,7,1,0.0,26403379.0,0.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,5,3,5,0,0,0,0,0,0,4,4,5,0.0,0.0,455700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,4,0,6,21937354.560575254,24198032.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,6,1,1,407981192.394003,22167818.0,0.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,6,0,0,0,0,0,0,2,7,0,233411345.2173492,0.0,61400000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,4,0,1,1312891617.4032068,0.0,30700000.0
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,4,4,5,0.0,0.0,334500000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,3,6,0,0,0,0,0,0,2,7,3,42773809.461110815,0.0,92100000.0
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,7,6,6,0,0,0,0,0,0,1,7,2,1006239.3286954782,0.0,213300000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,7,0,0,0,0,0,0,5,0,3,2839609687.478916,0.0,0.0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,1,0,7,3,0,0,0,0,0,6,4,5,0.0,24198032.0,151900000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,7,3,0,0,0,0,0,3,0,3,73109604.53177528,24198032.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,7,5,2,0,0,0,0,0,0,5,6,392320239.6099707,22167818.0,0.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,0,3,1,5,1,0,0,0,0,0,3,5,5,0.0,20299287.0,213300000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,3,7,2,0,0,0,0,0,2,7,2,59189463.7718529,22167818.0,30700000.0
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,5,2,7,2,0,0,0,0,0,9,5,2,0.0,22167818.0,182600000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,3,5,1,0,0,0,0,0,3,7,5,243479598.52171504,20299287.0,30700000.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,5,6,2,0,0,0,0,0,7,0,5,5372763.385957686,22167818.0,61400000.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,3,7,2,41360172.67104027,20299287.0,61400000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,4,5,3,0,0,0,0,0,5,5,1,5372763.385957686,24198032.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,4,0,0,0,0,0,1,9,3,5372763.385957686,26403379.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,2,1,6,5372763.385957686,20299287.0,92100000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,1,0,0,3,1,7,37485348.86463776,6320800.0,92100000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,6,1,0,0,0,0,0,3,7,5,1805554948.0005884,20299287.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,6,2,1,1,0,0,1,0,0,2,1,4,0.0,26620087.0,92100000.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,3,5,4,0,0,0,0,0,2,4,3,0.0,26403379.0,121200000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,7,7,2,3,0,0,1,0,0,6,6,7,0.0,30518832.0,30700000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,5,4,5,2,0,0,1,0,0,1,6,0,0.0,28488618.0,61400000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7,6,4,0,0,1,0,0,3,1,1,0.0,32724179.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,5,4,0,0,0,0,0,0,0,3,5,1948816069.485264,0.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,5,5,6,0,0,0,0,0,0,3,7,4,563872178.2157731,0.0,30700000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,3,5,5,0,0,0,0,0,0,2,0,4,60338300.88104369,0.0,92100000.0
0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,6,7,4,0,0,0,0,0,0,4,6,7,0.0,0.0,334500000.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,5,6,3,0,0,0,0,0,0,4,5,6,205662773.88076836,0.0,61400000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,5,4,4,0,0,0,0,0,3,3,6,0.0,26403379.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,7,7,3,2,0,0,0,0,0,7,5,7,100359520.0487464,22167818.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5,5,3,0,0,0,0,0,3,7,5,105774870.23910928,24198032.0,0.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,5,3,1,0,0,0,0,0,0,0,4,60338300.88104369,20299287.0,61400000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,5,4,3,0,0,0,0,0,0,5,5,0.0,24198032.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,2,0,0,0,0,0,0,5,6,243097286.143362,22167818.0,0.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,3,0,0,0,4,7,7,0,0,0,0,0,0,1,6,7,26103084.807724357,0.0,213300000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,5,6,1,0,0,0,0,0,2,3,4,237681935.95299911,20299287.0,30700000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,2,6,6,1,0,0,0,0,0,1,4,4,0.0,20299287.0,92100000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,6,7,1,0,0,0,0,0,0,2,4,569287528.406136,20299287.0,0.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,4,9,0,2,0,0,0,0,0,3,5,4,0.0,22167818.0,61400000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,4,6,4,3,0,0,3,0,0,3,6,1,14791244.27200631,32651440.14796943,30700000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,8,7,4,0,0,0,0,0,0,6,7,6,66522358.18175494,0.0,92100000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,5,1,2,0,0,0,0,0,0,1,0,6,228537556.5458239,0.0,61400000.0
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,0,0,10,1,4,0,0,0,0,0,0,7,6,5,28265815.242069565,0.0,213300000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,0,0,0,0,7,5,5,666807945.8755857,0.0,30700000.0
0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,3,1,0,0,7,6,5,2,0,0,0,0,0,0,7,6,0.0,22167818.198803756,681100000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,7,4,4,0,0,0,0,0,6,5,2,51571848.90579949,26403379.0,0.0
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,7,7,2,2,0,0,1,0,0,7,7,5,0.0,28488618.0,334500000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,4,4,6,0,0,3,0,0,1,6,6,0.0,39852205.0,0.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,3,1,0,0,6,3,9,1,0,0,0,0,0,3,7,6,770822.4203283573,20299287.0,455700000.0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6,6,1,3,0,0,0,0,0,0,4,1,19912776.41455585,24198032.0,151900000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,0,0,0,0,0,5,7,2,101840376.3138492,24198032.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,6,1,5,2,0,0,1,0,0,7,7,7,5675756.300612048,28488618.0,92100000.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,5,6,2,0,0,2,0,0,1,5,5,14465066.821494754,29499898.0,61400000.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,6,7,7,5,0,0,0,0,0,0,7,7,5247415.150798505,28798397.0,121200000.0
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,3,0,0,0,2,1,7,2,0,0,0,0,0,6,0,6,3982786.853930912,22167818.0,303800000.0
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,3,1,0,0,7,6,6,2,0,0,0,0,0,0,6,7,2820712.327837777,22167818.0,334500000.0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,0,5,4,5,4,0,0,0,0,0,7,5,4,5247415.150798505,26403379.0,151900000.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,6,2,5,4,0,0,0,0,0,0,4,6,20191376.295963462,26403379.0,121200000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,7,4,5,0,0,1,0,0,4,5,6,6952426.384566163,35119197.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,6,0,2,5,0,0,2,0,0,1,2,9,185866.35594893608,36130477.0,30700000.0
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,7,5,1,0,0,1,0,0,2,4,4,1068250.24490486,26620087.0,334500000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,5,0,3,3,0,0,0,0,0,1,6,6,31677647.188715547,24198032.0,61400000.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,1,3,5,3,0,0,1,0,0,7,5,7,5675756.300612048,30518832.0,61400000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5,1,7,2,0,0,1,0,0,7,7,2,19954956.766157866,28488618.0,61400000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,3,2,0,0,2,0,0,0,7,6,185866.35594893608,29499898.0,92100000.0
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,2,2,0,0,4,1,7,0,0,0,0,0,0,1,7,6,17219288.80577703,0.0,334500000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,7,1,0,0,0,0,0,0,6,7,0,1772712486.2697673,0.0,0.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0,0,4,7,3,1,0,0,0,0,0,0,4,6,69429916.45183164,20299287.0,61400000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,5,5,4,4,0,0,1,0,0,0,5,6,6928898.984494246,32724179.0,30700000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,5,3,5,2,0,0,0,0,0,1,7,6,86234720.99472183,22167818.0,30700000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4,0,0,0,0,0,7,5,4,32930789.872597747,26403379.0,30700000.0
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,3,0,0,0,3,3,1,1,0,0,0,0,0,0,5,1,11077577.863925483,20299287.0,213300000.0
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,6,8,3,0,0,0,0,0,5,7,2,5247415.150798505,24198032.0,182600000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,6,3,4,0,0,3,0,0,3,6,6,1253142.6838821974,34856787.0,30700000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,1,3,3,0,0,1,0,0,6,4,4,20553702.47317288,30518832.0,30700000.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,1,1,5,2,0,0,0,0,0,1,6,9,45956847.654261366,22167818.0,61400000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,7,6,3,3,0,0,2,0,0,2,7,6,15600370.205753151,31530112.0,30700000.0
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,4,4,7,2,0,0,0,0,0,3,4,6,19123303.093159944,22167818.0,182600000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,3,1,0,0,7,1,1,0,0,0,0,0,0,0,7,6,12069440.20010877,0.0,711800000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,1,0,0,3,5,4,2,0,0,3,0,0,3,3,6,0.0,30621225.0,92100000.0
0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,7,6,2,2,0,0,0,0,0,7,4,6,770822.4203283573,22167818.0,425000000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,6,3,6,0,0,2,0,0,7,1,0,185866.35594893608,38730877.0,0.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,3,2,0,0,7,6,9,1,0,0,0,0,0,3,6,7,0.0,20299287.0,711800000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,6,1,5,1,0,0,1,0,0,4,4,6,18844630.931893468,26620087.0,92100000.0
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,6,7,10,1,0,0,0,0,0,7,7,6,3888962.572742637,20299287.0,334500000.0
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,7,7,1,2,0,0,0,0,0,1,6,6,5247415.150798505,22167818.0,213300000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,2,2,0,0,4,1,0,0,0,0,0,0,0,1,7,5,12787231.268417124,0.0,455700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,1,5,0,0,0,0,0,1,5,9,32954317.27266966,28798397.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,6,2,5,0,0,3,0,0,7,6,5,0.0,37251804.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,7,1,0,0,0,0,0,1,0,2,720846418.8208541,20299287.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,2,0,0,1,3,5,0,0,0,2,0,0,1,4,9,34944446.35377842,7332080.0,92100000.0
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,2,0,0,7,1,5,0,0,0,1,0,0,4,6,2,19882511.06084346,6320800.0,213300000.0
0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,5,1,4,4,0,0,0,0,0,1,7,6,2820712.327837777,26403379.0,273100000.0
0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,1,0,0,2,7,5,3,0,0,0,0,0,7,6,4,770822.4203283573,24198032.0,394300000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,3,7,7,1,0,0,0,0,0,0,0,6,246541651.62754747,20299287.0,30700000.0
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,7,1,2,2,0,0,1,0,0,0,7,9,1978903.1626479104,28488618.0,213300000.0
0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,7,3,5,2,0,0,1,0,0,0,9,6,1162074.5260931351,28488618.0,303800000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,5,4,0,0,3,0,0,7,4,6,19572515.296745885,34856787.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,6,7,5,5,0,0,3,0,0,1,4,1,1276670.0839541147,37251804.0,0.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,7,3,0,0,3,0,0,1,6,6,0.0,32651440.0,61400000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,4,2,4,0,0,2,0,0,7,6,1,1439009.0398311336,33735459.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,6,0,0,0,0,0,3,2,5,31677647.188715547,31398797.0,0.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,6,1,4,3,0,0,2,0,0,2,7,7,185866.35594893608,31530112.0,61400000.0
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,1,0,0,10,6,2,3,0,0,0,0,0,1,7,6,2820712.327837777,24198032.0,303800000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,6,6,0,0,0,0,1,0,0,2,4,4,12103591.326417318,6320800.0,455700000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,6,5,0,0,0,0,0,0,7,10,31677647.188715547,28798397.0,30700000.0
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,7,4,5,2,0,0,2,0,0,0,4,9,0.0,29499898.0,213300000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,5,2,0,0,0,0,0,0,4,8,403826387.3034093,22167818.0,0.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,4,2,0,0,0,1,0,0,2,7,6,219883858.3313997,6320800.0,61400000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,1,0,0,7,6,9,665188366.5889299,6320800.0,30700000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,7,13354740.987230357,27631367.0,92100000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,10,6,3,0,0,0,1,0,0,5,0,9,37521999.633253865,6320800.0,92100000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,4,7,2,3,0,0,0,0,0,0,7,1,46790577.88105992,24198032.0,30700000.0
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,3,2,0,0,6,6,3,0,0,0,1,0,0,6,6,2,12458857.249635648,6320800.0,334500000.0
0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,3,0,0,0,0,0,1,6,7,0.0,24198032.0,650400000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,4,5,0,0,2,0,0,1,6,1,1462536.439903051,36130477.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,5,3,4,0,0,2,0,0,7,5,6,20381641.23049273,33735459.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,4,5,6,4,0,0,1,0,0,7,4,5,25334973.49791245,32724179.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,2,3,5,2,0,0,0,0,0,1,4,1,31677647.188715547,22167818.0,92100000.0
0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,2,0,0,6,6,0,1,0,0,0,0,0,2,6,5,29932962.26145046,20299287.0,182600000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,4,4,1,0,0,1,0,0,1,7,5,0.0,26620087.0,455700000.0
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,2,0,0,0,1,2,1,0,0,0,0,0,0,7,2,6,51297549.587111086,0.0,334500000.0
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,1,5,472299315.1078749,0.0,213300000.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,3,3,1,0,0,0,0,0,0,1,0,2,2496141664.3362885,0.0,61400000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,1,2,6,0,0,0,0,0,0,7,1,7,909203130.3038882,0.0,92100000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,3,5,7,4191900.901844313,0.0,455700000.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,6,1,5,2495486519.7073345,6320800.0,61400000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,0,0,0,1,7,6,30843849.33503563,20299287.0,92100000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,6,0,6,2,0,0,0,0,0,0,2,6,655144.6289538454,22167818.0,92100000.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,6,2,4,1,0,0,0,0,0,6,6,4,913068622.9367688,20299287.0,61400000.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,2,1,3,0,0,0,0,0,2,4,6,655144.6289538454,24198032.0,61400000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,2,1,0,0,0,1,0,0,6,7,4,908547985.6749344,6320800.0,92100000.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,1,2,0,0,0,0,0,1,4,7,32264505.89368196,22167818.0,61400000.0
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,6,2,0,1,0,0,0,0,0,0,6,3,0.0,20299287.0,213300000.0
0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,5,3,0,3,0,0,0,0,0,6,0,9,0.0,24198032.0,182600000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,7,1,0.0,26403379.0,30700000.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,2989840472.575122,0.0,30700000.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,3,5,7,57882851.864304826,24198032.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,4,0,0,0,0,0,1,6,5,153794038.5963543,26403379.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4,5,3,2574681840.676071,20299287.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3204805273.402422,0.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4,5,7,981851931.821073,22167818.0,30700000.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,4,6,153554012.46175456,26403379.54230644,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,3,6,1,1397020975.673697,24198032.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,7,6,0.0,28798397.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,10,2,2780112927.39892,22167818.0,0.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,3,4,6,0,0,0,0,0,0,9,6,5,170007906.43576336,0.0,61400000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,2,4,2,1460409379.5386243,0.0,30700000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,5,6,0,0,0,0,0,0,4,1,5,21431546.63071868,0.0,92100000.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,4,2,6,0,0,0,0,0,0,7,4,2,13526852.47075158,0.0,213300000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,3,0,0,0,5,5,5,0,0,0,0,0,0,4,0,3,5150534.262093041,0.0,455700000.0
0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,3,6,1,0,0,0,0,0,0,2,5,2,0.0,0.0,711800000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,6,6,5,1,0,0,0,0,0,1,4,5,234060142.57510853,20299287.0,30700000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,1,4,3,0,0,0,0,0,6,7,4,9460186.299825814,24198032.0,30700000.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,7,7,2,2,0,0,0,0,0,1,4,5,9237987.404295929,22167818.0,61400000.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,4,3,4,2,0,0,0,0,0,5,7,5,24572710.89821941,22167818.0,30700000.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,2,1,4,1,0,0,0,0,0,4,4,5,8763595.582197215,20299287.0,92100000.0
